L,T,avg_energy,std_energy,specific_heat,avg_magnetization,avg_abs_magnetization,std_magnetization,susceptibility
10,3.15,-76.65893333333334,18.978161314053114,0.36298373077573354,-0.002326666666666666,0.24540933333333337,0.30089072206072126,9.623777496155204e-05
10,3.165,-76.1048,18.922091594042488,0.3574298773296343,-0.0020646666666666665,0.24369133333333334,0.2985450783687821,9.399039723503599e-05
10,3.18,-75.372,18.727299573973106,0.3468135648642592,-0.00018266666666666667,0.23924533333333337,0.2933799697199672,9.067141659818307e-05
10,3.195,-75.06266666666667,18.596783043192055,0.3387926063617147,0.0018239999999999997,0.23641733333333334,0.2903316833508416,8.889720761467578e-05
10,3.21,-74.53826666666667,18.529209436154822,0.33319902012683106,0.0012713333333333335,0.23526333333333338,0.28855127281800175,8.696142467981999e-05
10,3.225,-73.97493333333334,18.5317431720698,0.33019698815749493,0.0009193333333333337,0.23253933333333338,0.2853984258766837,8.489477556451332e-05
10,3.24,-73.74373333333334,18.518385298460075,0.32667523439854973,0.0006473333333333337,0.231318,0.28429106146029676,8.43018813045268e-05
10,3.255,-72.96466666666667,18.277536802193985,0.3153068082005986,0.0012593333333333334,0.22872866666666666,0.2807732194248985,8.146968882198333e-05
10,3.27,-72.53626666666666,18.31902157309597,0.3138405403543996,-0.0018273333333333336,0.225702,0.2778827225999406,8.03692778674821e-05
10,3.285,-72.13826666666667,18.208264121790656,0.3072319243912428,-0.00017800000000000034,0.2244566666666667,0.2757070576705162,7.803232305090473e-05
10,3.3,-71.50306666666667,18.09474299151245,0.3006609035159677,0.0012606666666666669,0.22029800000000002,0.27156287924939637,7.641447837171713e-05
10,3.315,-71.28346666666667,18.16821161577428,0.30037051140144555,-0.004276,0.22074800000000003,0.2714250955432579,7.52946822403217e-05
10,3.33,-70.79373333333334,18.130118239977243,0.2964236194713229,0.0014773333333333335,0.2175986666666667,0.2679164623899688,7.337007086553222e-05
10,3.345,-70.4388,17.982821095701308,0.28901700957858234,-0.0014920000000000003,0.21663333333333334,0.26708438230142423,7.296350440126221e-05
10,3.36,-69.83666666666667,18.017768698950736,0.28755667950050334,-0.0013419999999999999,0.21582333333333337,0.2658341820935249,7.169613726851849e-05
10,3.375,-69.37986666666667,17.955395697363198,0.2830364748632212,-0.0012626666666666667,0.212452,0.26235356361131357,7.020780551901233e-05
10,3.39,-68.90986666666667,17.74828093033864,0.27410262352591913,-0.0012913333333333331,0.21198866666666666,0.261348297216994,6.892449912946577e-05
10,3.405,-68.54253333333334,17.778595489583033,0.27262185270621875,-0.0011146666666666668,0.208792,0.25775577106676434,6.709304180910426e-05
10,3.42,-68.15453333333333,17.847296325089566,0.2723282258776679,-0.000826,0.20787,0.2568637467426392,6.657815721247565e-05
10,3.435,-67.81426666666667,17.629071722457642,0.2633937142444148,0.002109333333333333,0.20535466666666669,0.2538712614290077,6.48748982383956e-05
10,3.45,-67.60546666666667,17.731826662310407,0.2641610390944943,-0.00016733333333333333,0.20549800000000001,0.2540358216201452,6.465159032657002e-05
10,3.465,-67.0192,17.696889501453825,0.2608479334900584,-0.0011159999999999996,0.20389066666666666,0.251732254344439,6.291188854128586e-05
10,3.48,-66.6472,17.63040741143929,0.25666473897916947,-0.0023106666666666666,0.201192,0.2490859975046548,6.198549560153256e-05
10,3.495,-66.23826666666666,17.462455793183526,0.249641210172627,-0.00030866666666666683,0.19935933333333336,0.24738433942259877,6.138759049944361e-05
10,3.51,-66.00026666666666,17.551448181338834,0.2500412604298858,-0.0018180000000000002,0.19945933333333335,0.2464565713115937,5.971544448116491e-05
10,3.525,-65.57133333333333,17.39896486065255,0.24362877378178016,-0.003110666666666667,0.19703333333333337,0.24407125411695293,5.8888847911741514e-05
10,3.54,-65.042,17.520900928129617,0.2449663006586014,-0.0004926666666666664,0.19547133333333336,0.24219553521804557,5.776801651098554e-05
10,3.555,-64.8396,17.30731266950476,0.23701731230947823,-0.0004766666666666672,0.19528333333333334,0.24129544709523404,5.6506722144085e-05
10,3.57,-64.37813333333334,17.503125868890454,0.24037804547875755,-0.0025346666666666664,0.19398933333333337,0.240210578725325,5.6234412379707385e-05
10,3.585,-64.0032,17.310066139677225,0.23314125745542036,-0.0008173333333333332,0.192812,0.2381978420687774,5.456739931938633e-05
10,3.6,-63.732,17.305218172562864,0.2310729753086421,-0.0015413333333333331,0.1907346666666667,0.23605241852511394,5.3731685920987616e-05
10,3.615,-63.54213333333333,17.231798845416254,0.22721899221117534,-0.0021920000000000004,0.19086266666666668,0.236471778025765,5.39284900126018e-05
10,3.63,-62.91826666666667,17.22183070975776,0.22508439238026795,0.0006499999999999998,0.18947933333333333,0.23474171089376797,5.289717788674627e-05
10,3.645,-62.669333333333334,17.07517475427086,0.21944983009507266,-0.0004193333333333339,0.18681133333333333,0.23140751390758446,5.116910582045416e-05
10,3.66,-62.33266666666667,17.1352968913747,0.21919018151897315,0.00023600000000000042,0.18668133333333334,0.23119734204931222,5.0826083200971446e-05
10,3.675,-62.026666666666664,17.109134662188175,0.21674116443251576,-0.002084666666666666,0.1846086666666667,0.22909378173917241,5.008965131489039e-05
10,3.69,-61.602666666666664,17.05348428392926,0.21358636189674177,0.0011226666666666666,0.18329600000000004,0.22811954384975922,4.997930366034324e-05
10,3.705,-61.313066666666664,17.091209902429053,0.21279880813860938,0.001755333333333333,0.18304466666666663,0.2271578573112148,4.884864598710454e-05
10,3.72,-60.98266666666667,17.016469460169724,0.20924401151064323,-0.0010793333333333336,0.18247133333333335,0.22643037569980656,4.832282933213858e-05
10,3.735,-60.510133333333336,17.025409363131985,0.20778486653958778,-0.0022220000000000005,0.18019666666666664,0.22307083191070354,4.6304403361594596e-05
10,3.75,-60.4836,17.092602621407114,0.20775613466548126,0.00047799999999999975,0.18020066666666668,0.2238257019408927,4.7002381509925913e-05
10,3.765,-60.1088,16.99737712785907,0.20381392833388284,-0.0005186666666666666,0.17912,0.22276606036727306,4.6589674015050916e-05
10,3.78,-59.751866666666665,16.847164841071102,0.19864152961998735,0.0026826666666666665,0.17808133333333334,0.2208755983947123,4.5185887261610817e-05
10,3.795,-59.49146666666667,16.899500796834865,0.19830067451085687,-0.0014033333333333335,0.17714600000000003,0.21999670601069363,4.484799653227931e-05
10,3.81,-59.44266666666667,16.767326746450138,0.19367684586233352,0.00025133333333333317,0.17740200000000003,0.22026717904601423,4.474074469641292e-05
10,3.825,-58.96906666666667,16.88140919657545,0.19478455394914573,4.80000000000001e-05,0.17526933333333333,0.2178421393945625,4.375388442585329e-05
10,3.84,-58.57026666666667,16.921879207962952,0.1941935193745177,-0.000768,0.1751426666666667,0.21782561108066853,4.3681335884259246e-05
10,3.855,-58.2944,16.807736174353366,0.1900945562682697,-0.0002706666666666666,0.17323733333333335,0.2154647846081169,4.2578399497333893e-05
10,3.87,-58.23506666666667,16.837108134382486,0.18928363702027037,-0.0010559999999999994,0.17448933333333333,0.2164797870410384,4.242399453804192e-05
10,3.885,-57.818933333333334,16.757351069373172,0.1860495784447806,-0.0013926666666666666,0.17248066666666667,0.2138147963687785,4.1104572182468186e-05
